DISTRITO,mean,min,max,std,percentile_10,percentile_90,range_temp
CURIBAYA,8.13548011779785,7.150844097137451,10.003179359436036,1.3213555379046573,7.1711585998535154,9.45302677154541,2.852335262298584
CHILCAS,8.155573145548503,3.677312469482422,11.70729694366455,2.48829766651816,5.409374713897705,10.640496253967285,8.029984474182129
COLCABAMBA,8.183790761453134,5.899924325942993,10.854644616444906,1.7046759161455964,6.403681977589925,9.949989255269369,4.954720290501912
TAURIA,8.186246185302734,2.386924171447754,13.111959075927734,3.1804741167683397,3.561336803436279,12.328870964050292,10.72503490447998
IHUAYLLO,8.194410451253257,7.994818019866943,8.393220138549804,0.16277375024175275,8.034893226623534,8.353614616394044,0.39840211868286135
TIPAN,8.207055854797364,7.915003490447998,8.49910831451416,0.2920524120331394,7.973414039611816,8.440697860717773,0.5841048240661622
ANDABAMBA,8.228852796554566,7.156567072868347,9.301138591766357,1.072285759449008,7.371024179458618,9.086681365966797,2.1445715188980103
ROBLE,8.230837631225587,3.771623659133911,12.090387535095214,2.626599902842935,5.20550537109375,11.168694686889648,8.318763875961304
ACOPAMPA,8.231689739227296,8.231689739227296,8.231689739227296,0.0,8.231689739227296,8.231689739227296,0.0
PHARA,8.237845420837402,0.08288514278829098,15.559599494934082,4.673247991376924,2.9900858879089354,14.7475830078125,15.476714352145791
CALQUIS,8.238837687174478,5.320698070526123,13.9498140335083,2.3644809270078992,6.120554065704345,10.923528480529786,8.629115962982178
ROCCHACC,8.24311866760254,6.348662185668945,10.137575340270995,1.8944565773010376,6.727553462982177,9.758683776855468,3.7889131546020507
FIDEL OLIVAS ESCUDERO,8.251107788085937,5.313596534729004,11.908578491210937,2.1002373884429844,5.553152370452881,10.8441743850708,6.594981956481933
PARIACOTO,8.25661575317383,2.0091254711151123,13.990125465393067,4.717366211797968,2.6698904514312742,13.362975883483887,11.980999994277955
PONTO,8.27193489074707,6.101706314086914,10.19795207977295,1.4795744591466924,6.671955966949463,9.77422924041748,4.096245765686035
PUCACOLPA,8.285868581136068,3.1560872077941893,17.19949836730957,4.110931997623361,3.907786321640015,14.4129207611084,14.043411159515381
SAN JOSE DE TICLLAS,8.28952465057373,7.904012012481689,8.67503719329834,0.3855125904083714,7.981114673614502,8.597934532165528,0.7710251808166504
QUEQUENA,8.302305889129638,8.302305889129638,8.302305889129638,0.0,8.302305889129638,8.302305889129638,0.0
OTOCA,8.305598958333334,3.9544533252716065,13.03834571838379,2.699470345439997,4.67283182144165,11.34483070373535,9.083892393112183
CHICHAS,8.31295145670573,1.4512268781661988,14.473620796203614,4.331263027871577,1.9450308322906493,13.826972961425781,13.022393918037414
CANCHABAMBA,8.315601784842354,5.332526779174804,12.740476417541505,2.8420945306705354,5.572135066986084,11.907570266723633,7.407949638366699
SAN JUAN DE YANAC,8.319203287760416,4.177673101425171,14.084305381774902,3.2828981726848454,4.586569499969483,13.0662841796875,9.906632280349731
TICRAPO,8.32470308939616,5.796504116058349,10.590693473815918,1.684018042483205,6.292664432525635,10.250101852416993,4.794189357757569
PAUCAS,8.33289810180664,5.275379753112793,10.995570182800293,2.1533326383967215,5.726142120361328,10.554151725769042,5.7201904296875
MATACOTO,8.360917568206787,8.360917568206787,8.360917568206787,0.0,8.360917568206787,8.360917568206787,0.0
MONOBAMBA,8.369266534620715,2.4410399913787844,13.875596046447754,3.472033726219055,3.228037977218628,12.989206314086914,11.43455605506897
TORO,8.408771649528953,0.2613658010959625,14.195448303222657,4.104715667559521,2.578448677062988,13.139957618713378,13.934082502126694
SANTIAGO,8.410789866032808,7.143165802955627,8.894053292274474,0.3348879246459774,8.084033036231995,8.785389733314513,1.7508874893188477
CARHUAPAMPA,8.416086196899414,6.055180644989013,10.682737731933594,2.0661133534327627,6.242669582366943,10.551801109313965,4.62755708694458
SAURAMA,8.422577158610027,6.302256393432617,9.971924972534179,1.5516149349373733,6.84051513671875,9.776249885559082,3.6696685791015624
HUAYLILLAS,8.477996635437012,6.863554668426514,9.9213041305542,1.1640720089717813,7.1940559387207035,9.693482971191406,3.0577494621276857
SANAGORAN,8.479363250732423,6.422425937652588,13.81724796295166,2.1456914436881798,6.830311679840088,10.929903602600097,7.394822025299073
CHUGUR,8.515177345275879,6.1165083885192875,11.096329307556152,1.9052378857539818,6.502306938171387,10.601041030883788,4.979820919036865
QUINUABAMBA,8.517895889282226,7.031011390686035,11.177500534057618,1.6962921652546314,7.038137340545655,10.466742134094238,4.146489143371582
SAN JOSE DE USHUA,8.521437454223634,8.521437454223634,8.521437454223634,0.0,8.521437454223634,8.521437454223634,0.0
IRAY,8.53885555267334,4.363213157653808,12.110415077209472,2.1207952012801883,5.9569117546081545,10.352108383178711,7.747201919555664
SALCABAMBA,8.55557772318522,4.849965381622314,11.888618469238281,2.767826831818796,5.020918083190918,11.757564735412597,7.038653087615967
CHETILLA,8.567107009887696,7.245065498352051,9.88914852142334,1.3220415115356787,7.509473896026611,9.62474021911621,2.644083023071289
CHALCOS,8.571016693115235,7.71937370300293,9.422659301757813,0.851642799377468,7.8897021293640135,9.252330589294434,1.7032855987548827
UCHUMARCA,8.579177529471261,6.331082439422607,12.485066032409668,2.2130027352128594,6.358570194244384,11.238186073303222,6.1539835929870605
CHINGAS,8.582621955871582,6.963662624359131,10.201581382751465,1.6189593791961918,7.287454509735108,9.877789497375488,3.237918758392334
POCOHUANCA,8.585884475708008,8.050678730010986,9.121089935302734,0.5352056026460121,8.157719707489013,9.014048957824707,1.070411205291748
COCHARCAS,8.605152702331543,6.644544982910157,10.808846282958985,1.8505839306908782,6.7234313011169435,10.58410816192627,4.1643013000488285
PISCOBAMBA,8.605636024475098,8.605636024475098,8.605636024475098,0.0,8.605636024475098,8.605636024475098,0.0
TAMBILLO,8.62866668701172,7.752323627471924,9.34203872680664,0.6145038872452787,7.906903076171875,9.299499320983887,1.5897150993347169
ABELARDO PARDO LEZAMETA,8.629492568969727,8.629492568969727,8.629492568969727,0.0,8.629492568969727,8.629492568969727,0.0
LLAMELLIN,8.704507827758789,6.0172648429870605,11.74389705657959,2.351187268549482,6.4842840194702145,11.06558952331543,5.726632213592529
SAISA,8.70591552734375,5.046956253051758,13.141967391967773,2.354744800083156,5.745052623748779,11.295068359375,8.095011138916016
PACHIA,8.70885154322574,-0.3923223361372948,12.935387229919433,4.163963518680629,2.8895551681518556,12.652935600280761,13.327709566056729
HEROES ALBARRACIN,8.727951267787388,5.258618545532227,12.213849449157715,1.6626339345933594,7.0401660919189455,10.618204879760743,6.9552309036254885
HUACACHI,8.733086585998535,6.60381326675415,10.862359809875489,2.1292732715606824,7.0296680450439455,10.436505126953126,4.258546543121338
JOSE MANUEL QUIROZ,8.759338188171387,7.540478801727295,10.219235801696778,1.0855943235514158,7.650829601287842,9.964262008666992,2.6787569999694822
CHINCHEROS,8.7601744333903,4.01761908531189,11.96116008758545,2.619970786002222,5.743631839752197,11.271554374694825,7.94354100227356
MANGAS,8.76020851135254,5.037366008758545,11.225121879577637,2.2947638137398614,6.219747257232666,10.797497749328613,6.187755870819092
CHUGAY,8.771688588460286,5.138414669036865,12.485126495361328,1.9893602710208256,6.172139453887939,10.488784217834473,7.346711826324463
ARANCAY,8.801035054524739,7.341688537597657,10.083241844177246,1.026662040518182,7.551972579956055,9.959055328369141,2.74155330657959
PULLO,8.803267415364584,4.8882551193237305,13.246522521972656,2.2566841647996645,5.964421176910401,11.566561317443847,8.358267402648925
CHUNGUI,8.823562812805175,3.9244595527648927,15.712127304077148,3.8950150201296965,4.149084186553955,14.173797225952148,11.787667751312256
JOSE GALVEZ,8.834859466552734,8.834859466552734,8.834859466552734,0.0,8.834859466552734,8.834859466552734,0.0
MARCABAL,8.853709920247397,5.695573520660401,13.186307144165038,2.6627862202171784,6.018300628662109,12.714665412902832,7.490733623504639
ANCHIHUAY,8.871934204101562,3.2657509326934813,17.097820281982422,5.175076788518351,3.281741142272949,16.14824447631836,13.83206934928894
YARABAMBA,8.87248772515191,7.586796283721924,11.820884704589844,1.1599536607834453,7.728140735626221,10.482218933105468,4.23408842086792
HUACRACHUCO,8.894996974779213,5.043967247009277,13.08310317993164,2.616370028981813,5.909375,12.399277877807616,8.039135932922363
AMASHCA,8.915531158447266,8.915531158447266,8.915531158447266,0.0,8.915531158447266,8.915531158447266,0.0
MIGUEL IGLESIAS,8.922098286946616,6.0229597091674805,14.558493995666504,2.588803933944543,6.547457027435303,12.431890296936036,8.535534286499024
SAN FRANCISCO DEL YESO,8.929635838099887,7.892980766296387,10.585004234313965,0.8848038056557893,8.010532474517822,10.087335014343262,2.6920234680175783
MARCAS,8.937637329101562,6.493260383605957,11.143174362182616,1.9997029866332727,6.544507122039795,10.976791191101075,4.64991397857666
SICSIBAMBA,8.946106465657554,6.692392253875733,10.209085655212402,1.597543462652841,7.341282081604004,10.154636573791503,3.5166934013366697
MATARA,8.978918266296386,8.978918266296386,8.978918266296386,0.0,8.978918266296386,8.978918266296386,0.0
TINTAY PUNCU,8.983073806762695,3.9536162853240966,15.633149528503418,3.918854195882413,4.599110889434814,13.689166069030762,11.679533243179321
LA UNION,9.000378116854915,8.008867502212524,9.895977687835693,0.6675430724927804,8.246111996968587,9.676680024464925,1.887110185623169
CACHACHI,9.005235120985244,5.205074119567871,13.4462646484375,2.3989567799470146,5.803804492950439,12.237994575500489,8.241190528869629
CHALAMARCA,9.007462615966796,6.964234161376953,10.623013687133788,1.2726484186351477,7.640611553192139,10.398581886291504,3.658779525756836
PARANDAY,9.015844917297363,9.015844917297363,9.015844917297363,0.0,9.015844917297363,9.015844917297363,0.0
TIABAYA,9.039601135253907,7.839289379119873,10.239912223815917,1.2003114223480758,8.07935152053833,9.999849700927735,2.400622844696045
QUINJALCA,9.051491928100585,8.000430583953857,10.102553367614746,1.0510613918304714,8.21064281463623,9.892341041564942,2.1021227836608887
EL PRADO,9.064081382751464,7.6181682586669925,10.509994316101075,1.4459130287170727,7.90735092163086,10.220811653137208,2.891826057434082
ABANCAY,9.077646043565538,6.094378852844239,13.565389060974121,2.6864415552060494,6.193754577636719,13.117814826965333,7.471010208129883
SAYLA,9.081010437011718,6.3681190490722654,11.793901634216308,2.712891292572038,6.910697269439697,11.251323127746582,5.425782585144043
CAPILLAS,9.085254342215402,2.05156466960907,14.415208625793458,3.495201031559829,4.758398628234863,13.572028350830077,12.363643956184386
LLAUTA,9.092804527282714,2.7120203495025637,14.835414505004882,4.447606881499266,3.127394962310791,14.369343185424805,12.12339415550232
LA LIBERTAD DE PALLAN,9.093040657043456,7.388443851470948,11.234936332702636,1.3841566377494179,7.776830005645752,10.5841703414917,3.8464924812316896
HUAMPARA,9.09364070892334,7.566820907592773,10.620460700988769,1.5268198966980278,7.8721848487854,10.315096664428712,3.053639793395996
ONGON,9.133317603134527,5.298363494873047,15.54288845062256,2.8585077576274576,5.932567024230957,13.059196662902831,10.244524955749512
GUZMANGO,9.133819770812988,9.069779014587402,9.197860527038575,0.06404075622633545,9.082587242126465,9.185052299499512,0.12808151245117189
SAN FRANCISCO DE CAYRAN,9.141449584960938,6.392529773712158,10.48710765838623,1.570337152314504,7.192337989807129,10.459294319152832,4.094577884674072
SAN MIGUEL,9.142492438058058,6.656491451337933,12.0270250082016,1.786661192131118,7.088815820962191,11.370109730958939,5.370533556863665
ORONCCOY,9.165253006784539,3.5475934982299804,14.082438087463379,3.565040897867327,4.0022868633270265,13.885348510742187,10.534844589233398
HUASO,9.19875467936198,4.133945465087891,14.077106475830078,3.184556147627937,5.1215283393859865,13.237302589416505,9.943161010742188
MARISCAL CASTILLA,9.216284132003784,8.714465761184693,9.718102312088012,0.5018182754517059,8.814829301834106,9.6177387714386,1.0036365509033203
SANTIAGO DE PISCHA,9.243080329895019,7.3165935516357425,10.620997047424316,1.2032530149812746,7.9398353576660154,10.326896858215331,3.3044034957885744
JACOBO HUNTER,9.244612884521484,9.244612884521484,9.244612884521484,0.0,9.244612884521484,9.244612884521484,0.0
SANTA ROSA,9.277510636048326,6.099628571101597,11.295924784030234,1.634584341429415,7.061236640385219,11.00003764629364,5.196296212928636
NINABAMBA,9.334976768493652,9.334976768493652,9.334976768493652,0.0,9.334976768493652,9.334976768493652,0.0
JIRCAN,9.339234379359654,7.27733964920044,12.672617149353027,1.6521472583326804,7.717819595336914,11.150740814208984,5.395277500152588
PAUCARPATA,9.353759384155273,8.66204891204834,10.045469856262207,0.6917104721070001,8.800391006469727,9.90712776184082,1.3834209442138672
CACERES DEL PERU,9.371716629831415,3.1254940032958984,16.41850757598877,4.019002421024894,3.940015172958374,14.49046688079834,13.293013572692871
QUILLO,9.37371035489169,3.21771035194397,13.745676422119141,3.4252792587567895,4.219820785522461,12.98728904724121,10.527966070175172
TAURIPAMPA,9.405378633386949,2.103841042518616,13.4385404586792,3.4844622689403715,4.504172515869141,13.14182357788086,11.334699416160584
ANDARAY,9.418711744035992,0.5921696245670318,14.940595626831055,4.454861726953897,3.6471229076385496,14.667476654052734,14.348426002264024
PEDRO GALVEZ,9.459744940863715,5.650171756744385,11.031928443908692,1.5630227357705668,7.845476818084717,10.65131721496582,5.381756687164307
LA CUESTA,9.483823204040528,6.104831123352051,12.862815284729004,3.3789920806884934,6.780629634857178,12.187016677856445,6.757984161376953
CHAVIN,9.48599101475307,2.0581652879714967,14.738720893859863,3.510324317161845,5.3728405952453615,13.55761489868164,12.680555605888367
INKAWASI,9.492367426554363,1.3978303909301757,15.993963813781738,4.528048232295128,3.1757881164550783,15.119048500061036,14.596133422851562
SANTA CRUZ DE CHUCA,9.492644958496093,7.148103809356689,12.54853458404541,1.9469959351034674,7.4283447265625,11.79276638031006,5.40043077468872
QUEROCOTO,9.49281940460205,7.366949653625488,11.545245170593262,1.4327382550776608,7.4680328369140625,11.161292839050294,4.178295516967774
SIVIA,9.493501439587822,2.801325035095215,18.24887886047363,4.927342769197675,3.7037495613098144,16.972893905639648,15.447553825378417
IGUAIN,9.50095157623291,9.50095157623291,9.50095157623291,0.0,9.50095157623291,9.50095157623291,0.0
LAMPIAN,9.528977330525716,4.467939186096191,14.719570922851563,3.433142708947122,5.84152307510376,13.438016319274903,10.251631736755371
AMBO,9.545411851671007,5.908521461486816,11.875932884216308,2.1888196595958087,6.321129035949707,11.498052787780761,5.9674114227294925
PULAN,9.549300842285156,7.847947788238526,11.274807548522949,1.1486542984126418,8.266541862487793,10.798415756225586,3.4268597602844237
CALLAHUANCA,9.555341148376465,7.524658966064453,11.586023330688477,2.030682182312034,7.930795383453369,11.179886817932129,4.061364364624024
MONTEVIDEO,9.559205627441406,7.833951091766357,10.734701919555665,1.063335452539033,8.409720039367675,10.488787651062012,2.900750827789307
JESUS NAZARENO,9.572164726257324,9.572164726257324,9.572164726257324,0.0,9.572164726257324,9.572164726257324,0.0
YANATILE,9.58622490377987,1.6027088642120362,19.0660041809082,3.9750336143101217,4.8327539443969725,14.758441352844239,17.46329531669617
PIAS,9.59368896484375,4.980186843872071,16.99402770996094,4.035619989216403,5.273115253448486,14.691971588134766,12.013840866088866
CORIS,9.601577080620661,2.3397424697875975,16.258043098449708,4.63703640875387,3.866761493682861,15.774412727355957,13.91830062866211
SAN PEDRO DE CACHORA,9.602717081705729,7.025001907348633,12.450633811950684,2.4688304191724812,7.033668899536133,12.316403770446778,5.425631904602051
HUANIPACA,9.606103398249699,4.385766410827637,15.184819221496582,3.5511370947412337,5.045506191253662,13.263716506958009,10.799052810668945
PAROBAMBA,9.629630432128906,6.942373752593994,13.147272682189941,1.9305058305559009,6.953551006317139,11.86267261505127,6.204898929595947
HUAYOPATA,9.636673990885416,3.927421474456787,16.17603645324707,3.6943945094705315,5.0189697265625,14.589692306518554,12.248614978790282
UCO,9.655666732788086,8.620824813842773,10.690509033203124,1.0348421096802194,8.82779312133789,10.483540534973145,2.0696842193603517
SAN PEDRO,9.683004124464812,6.057726113001506,11.822144333521525,1.7599252919278638,6.915790796279907,11.492614889144898,5.764418220520019
CHOTA,9.68843036998402,7.24887752532959,11.55165500640869,1.2928597389812946,7.701626968383789,11.355619049072265,4.302777481079102
LA PRIMAVERA,9.69145908355713,8.927161598205567,10.455756378173827,0.7642973899842209,9.080021095275878,10.302896690368652,1.5285947799682618
OXAMARCA,9.699755859375,4.867191028594971,16.686840057373047,3.697956280922605,5.419765186309815,14.502043342590332,11.819649028778077
ALFONSO UGARTE,9.735097757975261,9.388104057312011,10.043561744689942,0.26919395567846915,9.465208435058594,9.989574813842774,0.6554576873779296
TIBILLO,9.757359036532316,7.3648172378540036,11.777502059936523,1.5863750777694048,7.403141880035401,11.62186393737793,4.41268482208252
SAMUGARI,9.760971832275391,2.8256600379943846,17.313732528686522,5.003897765176406,4.446653842926025,16.738701248168944,14.488072490692138
RANRAHIRCA,9.763069343566894,9.763069343566894,9.763069343566894,0.0,9.763069343566894,9.763069343566894,0.0
COCHAS,9.77986582347325,8.237108977635701,10.934624830881754,0.8715743620460711,8.909108750025432,10.663763809204102,2.697515853246053
SHUNTE,9.787343401227679,5.016230869293213,15.808982849121094,3.046864063817056,6.087774753570557,14.140015792846679,10.79275197982788
SOLOCO,9.819899368286134,8.626527404785156,11.03280849456787,0.9824579656942987,8.861294174194336,10.786319160461426,2.406281089782715
OCANA,9.837201145717076,3.108780765533447,15.643144416809083,3.912873643007753,4.293942546844482,14.38986930847168,12.534363651275635
OMAS,9.897518920898438,4.143674325942993,13.412382888793946,2.922551210881146,6.9241925239562985,13.293667030334472,9.268708562850952
BAMBAS,9.90521011352539,8.020940589904786,11.82856788635254,1.2569003981552087,8.556473350524902,11.294017028808593,3.807627296447754
LLAPO,9.912283897399902,7.607192707061768,12.217375373840332,2.3050913333892993,8.068210792541503,11.756356811523437,4.610182666778565
SAN JUAN DE LOPECANCHA,9.933101399739583,9.49432544708252,10.32327480316162,0.34017049337182426,9.591801261901855,10.254960632324218,0.8289493560791016
CANARIS,9.946121826171874,7.535707473754883,11.355722045898437,1.3066948790661967,7.797026062011719,11.138831901550294,3.8200145721435548
LA JALCA,9.9487455368042,8.607331848144531,11.30260181427002,1.0738737541781302,8.797926330566407,11.104541397094726,2.695269966125488
CHILLIA,9.972602982954546,5.353783416748047,14.346324348449707,2.8035665674935664,6.66121473312378,14.297694396972656,8.99254093170166
COLCAMAR,9.977338790893555,8.723992347717285,11.089890480041504,0.9215882288331312,8.959781074523926,10.938578414916993,2.3658981323242188
ANDAYMARCA,9.984130986531575,3.190656614303589,15.160060691833497,4.479003890577134,4.142611408233643,14.840426635742187,11.969404077529907
USQUIL,9.99105692545573,6.070139598846436,13.908949089050292,2.2798003569323813,6.96018123626709,12.465065002441406,7.838809490203857
PACCHO,9.997750091552735,5.453873920440674,14.802491188049316,3.1822469015977117,6.057202911376953,13.460612869262695,9.348617267608642
COMAS,10.005229568481445,8.164086550474167,13.135818004608154,1.0455860169303333,8.93427711725235,11.652621698379516,4.971731454133987
AYACUCHO,10.016363525390625,8.574196434020996,11.083584022521972,1.0582291866194624,8.937619018554688,10.945129203796387,2.5093875885009767
INGUILPATA,10.05098663330078,9.430170440673828,11.411934661865235,0.7218619913861734,9.456387710571288,10.888423728942872,1.9817642211914062
MOLINOPAMPA,10.087217407226563,8.225784492492675,11.199107933044434,1.000740740554105,8.901884651184082,11.185527038574218,2.973323440551758
OTUZCO,10.114243316650391,5.664299869537354,15.894240760803223,3.1658606349876384,6.342543888092041,15.005679702758789,10.22994089126587
COSPAN,10.1214893541838,5.967146682739258,14.036814880371093,2.21310110502244,6.6557413101196286,12.957403755187988,8.069668197631836
SALCAHUASI,10.124142761230468,6.266720581054687,13.216060638427734,2.5761077371493926,6.984757137298584,12.742469978332519,6.949340057373047
LLACLLIN,10.139674377441406,7.461312294006348,12.502124786376953,2.0700032495408087,8.060167217254639,12.092817115783692,5.0408124923706055
VITOC,10.16481252817007,4.2026139259338375,15.40248794555664,3.9587769143845426,4.899668407440186,14.824397659301757,11.199874019622802
CATAHUASI,10.172279612223306,8.25006275177002,13.443949890136718,2.3252262365348173,8.364615440368652,12.519724655151368,5.1938871383667
CHIGUIRIP,10.188112831115722,10.188112831115722,10.188112831115722,0.0,10.188112831115722,10.188112831115722,0.0
ILABAYA,10.189268663194444,1.7105698585510254,14.709955787658691,3.6112985157619284,4.7915386199951175,14.201365089416504,12.999385929107666
CHUQUIBAMBA,10.19668938773019,3.511146777868271,14.964405632019043,4.123503110490919,4.652094912528992,14.60916347503662,11.453258854150771
SANTA EULALIA,10.201205825805664,5.752952289581299,13.711916160583495,3.1345104639640207,6.677007484436035,13.350386428833009,7.958963871002197
CONDORMARCA,10.227420552571614,6.203557872772217,16.84573287963867,3.4583153745322,6.725295162200927,14.441632652282715,10.642175006866456
SAN ISIDRO DE MAINO,10.25635051727295,8.890291595458985,11.939123153686523,1.182646511488028,9.057441329956054,11.58194522857666,3.048831558227539
COCHABAMBA,10.256856586186574,7.1066190560658775,13.226012738545736,2.0482119984823353,7.752053038279215,12.663018480936687,6.119393682479858
CONCHAN,10.273710021972656,8.437978172302246,11.44835262298584,1.0115499628211904,9.110998344421386,11.17029266357422,3.0103744506835937
COCHORCO,10.287056986490885,5.857935810089112,14.846871185302735,3.1207255034477677,6.284742546081543,13.658786010742187,8.988935375213623
YUPAN,10.287561416625977,8.836039543151855,11.739083290100098,1.4515218734741517,9.126343727111816,11.448779106140137,2.903043746948242
PACOBAMBA,10.29022491455078,6.0746994972229,15.218700790405274,3.362976758802931,6.309340381622315,15.155897521972657,9.144001293182374
ARAHUAY,10.303270568847655,4.7642570495605465,14.535867881774902,3.3824077172367724,6.248387432098388,13.636912727355957,9.771610832214355
LUYA,10.318097813924155,9.855592727661133,10.843143272399903,0.405595438987661,9.93558578491211,10.725626182556152,0.9875505447387696
HUANCABAMBA,10.328137590457231,6.925862407684326,13.90747709274292,1.7665512145492208,8.154326009750367,12.20265007019043,6.981614685058593
TINGO,10.364289665222168,9.002491760253907,12.132075691223145,1.2220437727801292,9.14763011932373,11.743343925476074,3.1295839309692384
PARCOY,10.368103408813477,5.151998233795166,16.583663558959962,4.095045237711178,5.449352741241455,16.469568824768068,11.431665325164795
CARAVELI,10.397616892847521,6.928597068786621,12.621845054626466,1.5530022396194938,8.404201889038086,12.223795890808105,5.693247985839844
CHONTABAMBA,10.401496015276228,6.30821123123169,12.954101181030273,1.8284730999976435,7.849228858947754,11.95868740081787,6.645889949798584
INCAHUASI,10.41490478515625,6.526659107208252,17.071906661987306,3.250412357988562,6.740462970733643,14.884281539916993,10.545247554779053
KAQUIABAMBA,10.45424591064453,6.6184309959411625,14.627864646911622,3.3006263534437665,7.2463091850280765,14.451988983154298,8.00943365097046
PACAYCASA,10.455435943603515,9.651305007934571,11.259566688537598,0.8041308403015996,9.812131118774413,11.098740577697754,1.6082616806030274
CHACCHO,10.527889506022134,8.393192100524903,12.454843330383301,1.6646573089250793,8.861680221557616,12.111001205444335,4.061651229858398
HUANUHUANU,10.553115609975961,6.506805515289306,13.832688903808593,1.8643029997936194,8.373403739929199,12.946051025390625,7.325883388519287
TACABAMBA,10.565134974888393,8.280213356018066,13.237951278686523,1.3712198614549613,9.30821704864502,11.964263153076171,4.957737922668457
SOCOTA,10.567040379842123,8.954399108886719,11.975401306152344,0.9933482375140008,9.345271492004395,11.596894836425781,3.021002197265625
AMBAR,10.612466430664062,1.4628425121307373,16.75625114440918,4.702059369648556,2.8971994876861573,15.98626480102539,15.293408632278442
IHUARI,10.619320106506347,2.0040249586105348,15.627754211425781,3.5023740806449255,5.971748352050781,14.240572929382324,13.623729252815247
ACAS,10.624895804268974,6.843941688537598,14.536278343200683,2.5014111870033546,7.932784175872802,13.442316055297852,7.692336654663086
LEVANTO,10.645916366577149,8.879467391967774,12.412365341186524,1.766448974609401,9.232757186889648,12.059075546264648,3.53289794921875
QUICHES,10.648851470947266,7.817769241333008,14.531576538085938,2.6644292687730107,7.894969463348389,13.874517440795898,6.71380729675293
LA CAPILLA,10.651360595703125,7.575747489929199,13.660894584655761,1.7878148304839292,8.419835662841797,12.858293533325195,6.085147094726563
SAN ANTONIO,10.662783058525152,9.272276363372804,11.81994607448578,0.7983720977675014,9.625604104995727,11.51809745311737,2.547669711112976
EL CARMEN DE LA FRONTERA,10.69083440871466,8.25155324935913,15.371717262268067,1.9640753371097213,8.78607120513916,13.711709213256835,7.120164012908935
EL CARMEN,10.705756519317628,8.211466884613037,12.506083250045776,1.5304633763730362,8.95626163482666,12.169231367111205,4.29461636543274
HUAYAN,10.709004020690918,6.515178680419922,14.607299041748046,2.866065847680999,7.781816864013672,13.517978286743164,8.092120361328124
VILLA VIRGEN,10.719268798828125,4.987786102294922,16.593079376220704,3.43518407837187,5.91299467086792,15.180758857727051,11.605293273925781
CHINCHO,10.73033447265625,9.71236972808838,11.881795501708984,0.7234643650343946,9.999989128112793,11.564198303222657,2.1694257736206053
YAUYUCAN,10.754428482055664,10.754428482055664,10.754428482055664,0.0,10.754428482055664,10.754428482055664,0.0
TAUCA,10.7603120803833,3.55441575050354,14.776624488830567,3.582943352489951,6.40067195892334,14.65432243347168,11.222208738327026
PARARIN,10.772613067626953,8.039289855957032,14.018268394470216,1.8906984508108966,8.710195159912109,13.201873588562012,5.978978538513184
QUISHUAR,10.778687858581543,8.71055202484131,12.846823692321777,2.0681358337402784,9.124179267883301,12.433196258544921,4.136271667480469
SAN NICOLAS,10.839088503519694,8.258144426345826,13.816940307617188,1.9739793517307507,8.713526630401612,13.08324499130249,5.5587958812713625
LAMUD,10.846020253499349,9.512024879455566,12.102667617797852,1.0591071862070673,9.79429359436035,11.86680793762207,2.590642738342285
JOSE SABOGAL,10.858584953756893,5.187405967712403,17.151595306396484,3.7388878585120344,6.640030479431152,15.975425338745117,11.964189338684083
LUCMA,10.883473596572875,7.125732374191284,13.981999492645263,2.3561052030525143,8.089048385620117,13.320989513397217,6.85626711845398
LAJAS,10.897374267578126,9.81786060333252,11.554418182373047,0.5942020093099764,10.227832412719726,11.450279808044433,1.7365575790405274
HUAC-HUAS,10.899991912841797,5.807254028320313,14.600717163085937,2.57674024930622,8.053358936309815,13.844450187683105,8.793463134765625
QUINOCAY,10.90743911743164,8.264744186401368,12.97912826538086,1.5407600569601887,9.230792045593262,12.44372730255127,4.714384078979492
HUARANCHAL,10.92120590209961,8.737171363830566,13.928306579589844,2.1977350610539426,9.00936508178711,13.162273025512695,5.191135215759277
PALLASCA,10.938228607177734,7.6388404846191404,13.004216766357422,1.8820607563363954,8.73058032989502,12.758415794372558,5.365376281738281
CAJABAMBA,10.950046648297992,6.19358720779419,13.822279357910157,2.5360461137912695,7.774850177764892,13.417338371276855,7.628692150115967
SONDORILLO,10.954813130696614,8.828521728515625,12.839085388183594,1.2204259751726352,9.668488502502441,12.227982902526856,4.010563659667969
CHOLON,10.977901314400338,4.968572521209717,20.251400756835938,4.447184468712059,6.238582897186279,18.783053588867187,15.282828235626221
SANTA CRUZ DE TOLED,11.016635131835937,10.216462898254395,11.816807746887207,0.8001724243165208,10.376497268676758,11.656773376464844,1.6003448486328125
HUANCANO,11.023757171630859,5.619494438171387,15.074394989013673,2.6001369639292253,7.556263446807861,14.281000900268555,9.454900550842286
YANAQUIHUA,11.046529433306526,3.622257852554321,15.557672309875489,3.449157307825709,5.8511382102966305,15.07571964263916,11.935414457321167
CHONTALI,11.05021231515067,7.8141786575317385,15.105133628845214,2.4336011618135833,8.012462997436524,14.179904556274414,7.290954971313477
CHILIQUIN,11.065167236328126,9.423779678344726,12.711129188537598,1.117485055887562,9.85456714630127,12.335304641723633,3.287349510192871
HUANCAPON,11.075721104939777,8.190600776672364,12.68436794281006,1.6090819695455096,8.99636287689209,12.560206604003906,4.493767166137696
CONTUMAZA,11.076990356445313,7.890293121337891,15.19836483001709,2.315566902702007,8.434261989593505,14.88556785583496,7.308071708679199
